timestamp,e2e_latency_ms,fps
2026-02-12T06:10:39.894011,80.61,12.33
2026-02-12T06:10:39.935267,54.16,18.32
2026-02-12T06:10:39.975334,68.57,14.53
2026-02-12T06:10:40.014549,58.50,17.03
2026-02-12T06:10:40.057049,70.01,14.23
2026-02-12T06:10:40.110905,84.16,11.83
2026-02-12T06:10:40.156767,66.47,14.99
2026-02-12T06:10:40.196390,46.69,21.30
2026-02-12T06:10:40.244099,63.61,15.64
2026-02-12T06:10:40.307611,90.27,11.03
2026-02-12T06:10:40.378930,106.24,9.33
2026-02-12T06:10:40.443187,74.77,13.33
2026-02-12T06:10:40.497795,72.58,13.69
2026-02-12T06:10:40.547163,87.97,11.33
2026-02-12T06:10:40.587648,45.35,21.93
2026-02-12T06:10:40.636180,58.59,16.98
2026-02-12T06:10:40.682930,66.16,15.06
2026-02-12T06:10:40.723571,65.80,15.15
2026-02-12T06:10:40.765711,44.87,22.13
2026-02-12T06:10:40.818691,52.81,18.81
2026-02-12T06:10:40.906956,86.04,11.16
2026-02-12T06:10:40.992495,105.26,9.47
2026-02-12T06:10:41.043225,57.78,17.22
2026-02-12T06:10:41.089153,62.18,16.00
2026-02-12T06:10:41.136658,71.41,13.92
2026-02-12T06:10:41.183045,49.36,20.16
2026-02-12T06:10:41.224630,66.52,14.98
2026-02-12T06:10:41.263580,63.54,15.66
2026-02-12T06:10:41.308133,74.15,13.42
2026-02-12T06:10:41.385859,99.15,10.04
2026-02-12T06:10:41.449247,77.37,12.88
2026-02-12T06:10:41.495166,105.25,9.48
2026-02-12T06:10:41.539334,71.76,13.89
2026-02-12T06:10:41.579734,48.89,20.35
2026-02-12T06:10:41.625111,59.77,16.66
2026-02-12T06:10:41.668285,45.73,21.75
2026-02-12T06:10:41.750029,79.23,12.58
2026-02-12T06:10:41.816234,82.49,12.08
2026-02-12T06:10:41.858785,61.05,16.29
2026-02-12T06:10:41.907392,83.96,11.87
2026-02-12T06:10:41.959507,70.90,14.04
2026-02-12T06:10:42.014045,58.37,17.05
2026-02-12T06:10:42.083426,90.84,10.98
2026-02-12T06:10:42.163264,103.40,9.65
2026-02-12T06:10:42.208371,48.73,20.39
2026-02-12T06:10:42.252721,64.75,15.30
2026-02-12T06:10:42.302710,81.39,12.25
2026-02-12T06:10:42.352026,59.36,16.77
2026-02-12T06:10:42.399719,77.68,12.82
2026-02-12T06:10:42.442163,48.02,20.72
2026-02-12T06:10:42.496173,75.94,13.12
2026-02-12T06:10:42.550504,61.31,16.21
2026-02-12T06:10:42.664850,123.49,7.02
2026-02-12T06:10:42.711108,85.40,11.68
2026-02-12T06:10:42.756985,66.90,14.85
2026-02-12T06:10:42.802017,77.52,12.86
2026-02-12T06:10:42.845084,51.65,19.22
2026-02-12T06:10:42.892482,66.95,14.86
2026-02-12T06:10:42.950611,85.65,11.64
2026-02-12T06:10:42.992837,65.81,15.14
2026-02-12T06:10:43.039499,77.78,12.81
2026-02-12T06:10:43.078218,45.06,22.03
2026-02-12T06:10:43.124141,49.09,20.23
2026-02-12T06:10:43.168454,71.07,14.03
2026-02-12T06:10:43.209509,43.67,22.77
2026-02-12T06:10:43.273427,72.01,13.79
2026-02-12T06:10:43.432295,197.29,5.06
2026-02-12T06:10:43.472541,69.86,14.26
2026-02-12T06:10:43.554056,84.44,11.77
2026-02-12T06:10:43.617789,70.55,14.12
2026-02-12T06:10:43.684772,85.13,11.70
2026-02-12T06:10:44.022900,354.76,2.82
2026-02-12T06:10:44.139438,119.87,8.30
2026-02-12T06:10:44.235292,102.80,9.71
2026-02-12T06:10:44.340582,134.88,7.40
2026-02-12T06:10:44.444449,131.03,7.62
2026-02-12T06:10:44.505023,70.20,14.15
2026-02-12T06:10:44.567967,100.86,9.90
2026-02-12T06:10:44.712832,176.06,5.67
2026-02-12T06:10:44.805380,95.54,10.36
2026-02-12T06:10:44.851726,53.27,18.69
2026-02-12T06:10:44.908996,74.59,13.35
2026-02-12T06:10:44.957134,56.57,17.56
2026-02-12T06:10:45.048554,111.10,8.98
2026-02-12T06:10:45.159554,124.02,8.05
2026-02-12T06:10:45.306713,154.87,6.45
2026-02-12T06:10:45.356686,53.89,18.46
2026-02-12T06:10:45.410361,76.84,12.97
2026-02-12T06:10:45.460384,59.77,16.63
2026-02-12T06:10:45.514962,82.12,12.14
2026-02-12T06:10:45.558479,55.42,17.96
2026-02-12T06:10:45.615881,82.89,12.02
2026-02-12T06:10:45.663892,66.27,15.02
2026-02-12T06:10:45.723518,92.24,10.81
2026-02-12T06:10:45.782534,80.19,12.31
2026-02-12T06:10:45.943607,176.03,5.67
2026-02-12T06:10:46.034419,95.61,10.34
2026-02-12T06:10:46.128629,93.79,10.63
2026-02-12T06:10:46.186616,84.48,11.81
2026-02-12T06:10:46.252271,85.66,11.64
2026-02-12T06:10:46.299467,66.67,14.94
2026-02-12T06:10:46.357055,62.00,16.06
2026-02-12T06:10:46.401439,70.75,14.09
2026-02-12T06:10:46.463421,69.14,14.39
2026-02-12T06:10:46.517382,86.95,11.46
2026-02-12T06:10:46.659144,162.88,6.13
2026-02-12T06:10:46.713902,66.13,15.07
2026-02-12T06:10:46.780679,85.61,11.63
2026-02-12T06:10:46.850273,88.83,11.20
2026-02-12T06:10:46.911686,79.72,12.49
2026-02-12T06:10:46.951522,43.76,22.70
2026-02-12T06:10:46.990738,63.53,15.68
2026-02-12T06:10:47.048463,88.31,11.29
2026-02-12T06:10:47.388098,356.48,2.80
2026-02-12T06:10:47.486569,125.27,7.97
2026-02-12T06:10:47.546511,75.23,13.25
2026-02-12T06:10:47.605182,74.86,13.21
2026-02-12T06:10:47.670881,71.30,13.86
2026-02-12T06:10:47.756502,96.26,10.36
2026-02-12T06:10:47.825005,91.76,10.87
2026-02-12T06:10:47.885810,88.38,11.29
2026-02-12T06:10:47.935978,68.60,14.53
2026-02-12T06:10:48.206421,279.54,3.57
2026-02-12T06:10:48.304963,102.15,9.73
2026-02-12T06:10:48.375110,77.38,12.88
2026-02-12T06:10:48.419082,58.68,16.98
2026-02-12T06:10:48.620515,228.12,4.38
2026-02-12T06:10:48.683520,69.29,14.31
2026-02-12T06:10:48.791696,131.72,7.57
2026-02-12T06:10:48.877993,123.07,8.11
2026-02-12T06:10:48.932057,64.80,15.37
2026-02-12T06:10:49.078415,156.39,6.38
2026-02-12T06:10:49.159419,91.53,10.86
2026-02-12T06:10:49.248496,121.24,8.20
2026-02-12T06:10:49.349975,125.19,7.97
2026-02-12T06:10:49.418556,91.44,10.91
2026-02-12T06:10:49.531899,131.50,7.58
2026-02-12T06:10:49.617598,90.94,10.96
2026-02-12T06:10:49.745716,143.73,6.95
2026-02-12T06:10:49.812482,69.09,14.42
2026-02-12T06:10:49.862349,67.85,14.67
2026-02-12T06:10:49.896673,37.60,26.47
2026-02-12T06:10:49.926152,39.35,25.30
2026-02-12T06:10:49.958738,35.50,28.03
2026-02-12T06:10:50.016387,50.86,19.58
2026-02-12T06:10:50.057365,65.74,15.13
2026-02-12T06:10:50.096958,73.99,13.48
2026-02-12T06:10:50.136179,45.52,21.84
2026-02-12T06:10:50.168041,44.46,22.38
2026-02-12T06:10:50.203934,44.15,22.55
2026-02-12T06:10:50.248525,58.26,17.08
2026-02-12T06:10:50.289122,63.39,15.68
2026-02-12T06:10:50.321981,58.20,17.12
2026-02-12T06:10:50.364731,74.86,13.32
2026-02-12T06:10:50.409474,52.54,18.94
2026-02-12T06:10:50.467431,76.78,12.99
2026-02-12T06:10:50.539889,83.28,11.97
2026-02-12T06:10:50.585800,58.04,17.16
2026-02-12T06:10:50.628478,65.49,15.20
2026-02-12T06:10:50.674002,49.39,20.07
2026-02-12T06:10:50.720235,62.42,15.96
2026-02-12T06:10:50.765908,72.05,13.79
2026-02-12T06:10:50.813078,58.51,17.02
2026-02-12T06:10:50.858352,68.96,14.45
2026-02-12T06:10:50.905219,82.72,12.05
2026-02-12T06:10:50.946292,57.15,17.39
2026-02-12T06:10:50.990651,68.09,14.61
2026-02-12T06:10:51.030607,42.74,23.25
2026-02-12T06:10:51.067328,46.09,21.58
2026-02-12T06:10:51.116075,61.65,16.17
2026-02-12T06:10:51.178816,88.05,11.33
2026-02-12T06:10:51.234506,78.41,12.71
2026-02-12T06:10:51.284116,59.24,16.81
2026-02-12T06:10:51.322924,66.41,14.97
2026-02-12T06:10:51.367029,75.71,13.17
2026-02-12T06:10:51.406771,43.26,22.97
2026-02-12T06:10:51.443896,55.34,18.01
2026-02-12T06:10:51.476801,55.77,17.86
2026-02-12T06:10:51.514579,51.34,19.39
2026-02-12T06:10:51.547784,55.60,17.87
2026-02-12T06:10:51.599631,44.62,22.28
2026-02-12T06:10:51.636235,43.46,22.90
2026-02-12T06:10:51.673023,45.01,22.11
2026-02-12T06:10:51.738756,77.55,12.77
2026-02-12T06:10:51.852188,118.59,8.41
2026-02-12T06:10:51.986760,162.92,6.13
2026-02-12T06:10:52.115224,129.08,7.71
2026-02-12T06:10:52.171017,79.56,12.52
2026-02-12T06:10:52.247059,85.32,11.63
2026-02-12T06:10:52.305603,79.73,12.51
2026-02-12T06:10:52.342938,55.00,18.10
2026-02-12T06:10:52.383733,59.26,16.81
2026-02-12T06:10:52.424938,68.13,14.57
2026-02-12T06:10:52.476571,83.37,11.96
2026-02-12T06:10:52.542851,85.55,11.65
2026-02-12T06:10:52.605766,80.17,12.44
2026-02-12T06:10:52.656450,58.19,17.11
2026-02-12T06:10:52.722864,98.76,10.09
2026-02-12T06:10:52.770328,61.93,16.04
2026-02-12T06:10:52.818375,58.57,16.99
2026-02-12T06:10:52.858198,63.71,15.64
2026-02-12T06:10:52.897731,75.80,13.13
2026-02-12T06:10:52.934327,40.32,24.65
2026-02-12T06:10:52.973479,45.98,21.63
2026-02-12T06:10:53.009801,53.87,18.48
2026-02-12T06:10:53.044396,49.55,20.09
2026-02-12T06:10:53.085852,58.22,17.08
2026-02-12T06:10:53.135182,77.26,12.91
2026-02-12T06:10:53.184676,62.00,16.04
2026-02-12T06:10:53.249946,94.36,10.57
2026-02-12T06:10:53.317730,90.93,10.97
2026-02-12T06:10:53.371201,113.37,8.80
2026-02-12T06:10:53.418093,58.70,16.97
2026-02-12T06:10:53.475196,77.73,12.83
2026-02-12T06:10:53.518266,57.23,17.39
2026-02-12T06:10:53.559051,64.23,15.51
2026-02-12T06:10:53.606357,82.65,12.04
2026-02-12T06:10:53.648659,53.17,18.72
2026-02-12T06:10:53.689360,64.47,15.46
2026-02-12T06:10:53.727927,69.11,14.42
2026-02-12T06:10:53.766882,44.06,22.54
2026-02-12T06:10:53.811681,52.67,18.88
2026-02-12T06:10:53.888181,96.78,10.30
2026-02-12T06:10:53.939937,69.10,14.41
2026-02-12T06:10:53.993433,61.78,16.10
2026-02-12T06:10:54.044918,54.27,18.25
2026-02-12T06:10:54.092075,67.71,14.71
2026-02-12T06:10:54.136122,47.44,20.92
2026-02-12T06:10:54.183356,57.31,17.36
2026-02-12T06:10:54.230669,72.29,13.79
2026-02-12T06:10:54.298516,68.50,14.50
2026-02-12T06:10:54.343320,55.70,17.86
2026-02-12T06:10:54.393616,69.71,14.29
2026-02-12T06:10:54.450472,60.53,16.46
2026-02-12T06:10:54.510848,89.45,11.12
2026-02-12T06:10:54.718253,223.46,4.46
2026-02-12T06:10:54.775249,84.00,11.88
2026-02-12T06:10:54.806890,48.18,20.67
2026-02-12T06:10:54.849417,62.64,15.90
2026-02-12T06:10:54.901232,77.09,12.93
2026-02-12T06:10:54.974549,83.99,11.88
2026-02-12T06:10:55.105248,148.57,6.72
2026-02-12T06:10:55.207584,108.04,9.23
2026-02-12T06:10:55.249781,58.04,17.15
2026-02-12T06:10:55.292329,70.55,14.13
2026-02-12T06:10:55.337220,48.93,20.35
2026-02-12T06:10:55.377105,52.75,18.88
2026-02-12T06:10:55.427644,69.95,14.02
2026-02-12T06:10:55.474925,51.34,19.39
2026-02-12T06:10:55.527659,68.36,14.56
2026-02-12T06:10:55.578332,54.08,18.40
2026-02-12T06:10:55.626279,66.68,14.94
2026-02-12T06:10:55.668722,77.03,12.94
2026-02-12T06:10:55.716745,53.74,18.53
2026-02-12T06:10:55.762192,64.95,15.33
2026-02-12T06:10:55.813486,84.67,11.77
2026-02-12T06:10:55.864452,64.84,15.32
2026-02-12T06:10:55.977112,146.44,6.81
2026-02-12T06:10:56.207815,234.32,4.20
2026-02-12T06:10:56.308211,108.98,9.16
2026-02-12T06:10:56.369156,64.11,15.54
2026-02-12T06:10:56.479953,114.42,8.72
2026-02-12T06:10:56.569250,101.57,9.81
2026-02-12T06:10:56.653864,86.63,11.49
2026-02-12T06:10:56.727670,93.58,10.59
2026-02-12T06:10:56.779566,78.67,12.62
2026-02-12T06:10:56.846816,77.59,12.84
2026-02-12T06:10:56.949702,118.74,8.40
2026-02-12T06:10:57.029897,89.85,11.04
2026-02-12T06:10:57.109165,76.55,13.00
2026-02-12T06:10:57.195987,96.71,10.15
2026-02-12T06:10:57.340591,173.04,5.76
2026-02-12T06:10:57.409999,75.81,13.14
2026-02-12T06:10:57.484317,81.91,12.18
2026-02-12T06:10:57.585376,120.28,8.30
2026-02-12T06:10:57.684178,120.70,8.26
2026-02-12T06:10:57.767898,99.42,10.03
2026-02-12T06:10:57.839957,74.15,13.44
2026-02-12T06:10:57.912002,80.30,12.42
2026-02-12T06:10:57.997958,96.04,10.38
2026-02-12T06:10:58.068798,136.19,7.33
2026-02-12T06:10:58.194001,128.62,7.76
2026-02-12T06:10:58.263237,93.09,10.70
2026-02-12T06:10:58.334390,99.33,10.03
2026-02-12T06:10:58.449840,120.60,8.27
2026-02-12T06:10:58.574042,137.71,7.15
2026-02-12T06:10:58.650528,85.72,11.64
2026-02-12T06:10:58.733882,93.03,10.70
2026-02-12T06:10:58.876182,179.17,5.58
2026-02-12T06:10:58.941773,76.04,13.12
2026-02-12T06:10:59.005379,77.33,12.87
2026-02-12T06:10:59.095255,98.83,10.09
2026-02-12T06:10:59.215250,154.67,6.46
2026-02-12T06:10:59.282578,87.31,11.43
2026-02-12T06:10:59.374559,108.01,9.23
2026-02-12T06:10:59.446184,82.33,12.11
2026-02-12T06:10:59.549761,117.19,8.52
2026-02-12T06:10:59.642502,113.36,8.80
2026-02-12T06:10:59.744304,111.64,8.93
2026-02-12T06:10:59.817752,82.97,12.01
2026-02-12T06:10:59.914196,120.63,8.27
2026-02-12T06:11:00.017169,114.88,8.69
2026-02-12T06:11:00.096819,82.95,12.01
2026-02-12T06:11:00.256809,161.40,6.10
2026-02-12T06:11:00.399210,164.15,5.99
2026-02-12T06:11:00.525556,131.42,7.60
2026-02-12T06:11:00.579447,83.76,11.91
2026-02-12T06:11:00.859178,296.31,3.37
2026-02-12T06:11:00.935028,109.93,9.08
2026-02-12T06:11:00.991241,66.36,15.01
2026-02-12T06:11:01.108089,126.89,7.85
2026-02-12T06:11:01.233595,135.60,7.36
2026-02-12T06:11:01.367511,141.18,7.07
2026-02-12T06:11:01.433462,73.10,13.64
2026-02-12T06:11:01.565342,138.69,7.19
2026-02-12T06:11:01.681378,121.30,8.22
2026-02-12T06:11:01.768621,99.33,10.04
2026-02-12T06:11:01.900794,141.03,7.08
2026-02-12T06:11:02.034634,137.74,7.24
2026-02-12T06:11:02.109611,82.11,12.15
2026-02-12T06:11:02.183233,88.60,11.23
2026-02-12T06:11:02.267164,99.92,9.94
2026-02-12T06:11:02.351622,124.75,8.00
2026-02-12T06:11:02.443969,114.37,8.72
2026-02-12T06:11:02.524847,98.29,10.15
2026-02-12T06:11:02.615915,115.11,8.66
2026-02-12T06:11:02.684548,83.09,12.00
2026-02-12T06:11:02.766506,105.01,9.50
2026-02-12T06:11:02.864469,103.06,9.66
2026-02-12T06:11:02.931192,68.77,14.50
2026-02-12T06:11:03.018030,123.55,8.08
2026-02-12T06:11:03.112851,110.21,9.03
2026-02-12T06:11:03.166647,63.25,15.76
2026-02-12T06:11:03.222386,81.63,12.20
2026-02-12T06:11:03.282091,76.80,12.98
2026-02-12T06:11:03.332838,57.66,17.20
2026-02-12T06:11:03.378219,75.71,13.17
2026-02-12T06:11:03.441044,88.81,11.23
2026-02-12T06:11:03.504674,96.80,10.30
2026-02-12T06:11:03.562514,69.94,14.25
2026-02-12T06:11:03.611856,67.20,14.83
2026-02-12T06:11:03.652052,47.35,21.02
2026-02-12T06:11:03.692503,54.78,18.17
2026-02-12T06:11:03.736227,57.07,17.38
2026-02-12T06:11:03.778184,71.53,13.93
2026-02-12T06:11:03.819677,79.14,12.59
2026-02-12T06:11:03.858759,51.76,19.24
2026-02-12T06:11:03.900265,59.99,16.60
2026-02-12T06:11:03.944000,69.42,14.35
2026-02-12T06:11:03.996116,55.18,18.04
2026-02-12T06:11:04.087259,110.63,8.97
2026-02-12T06:11:04.150931,107.40,9.29
2026-02-12T06:11:04.277414,134.53,7.42
2026-02-12T06:11:04.335153,59.11,16.86
2026-02-12T06:11:04.481118,171.18,5.83
2026-02-12T06:11:04.584470,118.28,8.44
2026-02-12T06:11:04.672174,94.50,10.50
2026-02-12T06:11:04.810786,155.08,6.12
2026-02-12T06:11:05.158375,376.47,2.65
2026-02-12T06:11:05.299902,156.41,6.38
2026-02-12T06:11:05.450662,156.87,6.35
2026-02-12T06:11:05.537123,106.94,9.19
2026-02-12T06:11:05.748707,223.47,4.47
2026-02-12T06:11:05.893549,156.19,6.39
2026-02-12T06:11:06.002040,116.25,8.58
2026-02-12T06:11:06.089066,102.40,9.66
2026-02-12T06:11:06.176608,124.66,7.97
2026-02-12T06:11:06.284707,133.63,7.47
2026-02-12T06:11:06.360648,93.51,10.66
2026-02-12T06:11:06.447316,121.85,8.18
2026-02-12T06:11:06.669964,247.17,4.04
2026-02-12T06:11:06.740133,84.25,11.84
2026-02-12T06:11:06.853272,124.36,8.02
2026-02-12T06:11:06.946609,119.56,8.35
2026-02-12T06:11:06.997156,60.52,16.45
2026-02-12T06:11:07.080183,89.92,11.09
2026-02-12T06:11:07.170076,98.67,10.10
2026-02-12T06:11:07.225714,58.81,16.94
2026-02-12T06:11:07.280377,82.80,12.01
2026-02-12T06:11:07.350607,79.50,12.54
2026-02-12T06:11:07.404805,69.65,13.92
2026-02-12T06:11:07.476454,77.29,12.90
2026-02-12T06:11:07.559590,86.97,11.47
2026-02-12T06:11:07.617446,84.75,11.77
2026-02-12T06:11:07.706732,107.34,9.23
2026-02-12T06:11:07.812612,111.14,8.98
2026-02-12T06:11:07.876102,78.19,12.75
2026-02-12T06:11:07.941194,76.40,13.03
2026-02-12T06:11:08.015618,81.72,12.20
2026-02-12T06:11:08.086305,88.70,11.24
2026-02-12T06:11:08.201424,133.70,7.47
2026-02-12T06:11:08.263708,80.45,12.39
2026-02-12T06:11:08.311672,72.45,13.76
2026-02-12T06:11:08.414345,114.17,8.74
2026-02-12T06:11:08.534821,124.60,8.01
2026-02-12T06:11:08.611670,106.21,9.39
2026-02-12T06:11:08.663389,82.81,12.04
2026-02-12T06:11:09.828208,74.92,13.28
2026-02-12T06:11:09.909791,93.64,10.65
2026-02-12T06:11:09.960619,55.00,18.12
2026-02-12T06:11:10.058947,106.62,9.35
2026-02-12T06:11:10.147901,95.52,10.43
2026-02-12T06:11:10.310138,166.86,5.98
2026-02-12T06:11:10.410420,133.12,7.49
2026-02-12T06:11:10.491828,83.09,11.99
2026-02-12T06:11:10.568408,87.66,11.38
2026-02-12T06:11:10.701687,155.34,6.43
2026-02-12T06:11:10.805217,123.85,8.06
2026-02-12T06:11:10.882655,104.15,9.58
2026-02-12T06:11:11.041266,161.70,6.17
2026-02-12T06:11:11.102810,69.12,14.41
2026-02-12T06:11:11.208523,122.97,8.12
2026-02-12T06:11:11.325874,133.81,7.46
2026-02-12T06:11:11.419156,126.82,7.85
2026-02-12T06:11:11.545938,145.07,6.88
2026-02-12T06:11:11.614745,78.18,12.75
2026-02-12T06:11:11.675100,80.96,12.32
2026-02-12T06:11:11.732380,76.17,13.07
2026-02-12T06:11:11.780693,55.06,18.09
2026-02-12T06:11:11.842623,83.48,11.95
2026-02-12T06:11:11.949234,119.19,8.37
2026-02-12T06:11:12.055674,119.65,8.25
2026-02-12T06:11:12.127528,90.97,10.96
2026-02-12T06:11:12.194163,92.57,10.75
2026-02-12T06:11:12.279535,117.23,8.51
2026-02-12T06:11:12.370481,104.95,9.50
2026-02-12T06:11:12.421545,53.50,18.50
2026-02-12T06:11:12.464943,69.39,14.36
2026-02-12T06:11:12.510498,50.63,19.63
2026-02-12T06:11:12.561226,60.33,16.46
2026-02-12T06:11:12.617377,90.48,11.01
2026-02-12T06:11:12.712425,115.87,8.61
2026-02-12T06:11:12.795294,128.97,7.74
2026-02-12T06:11:12.906050,138.46,7.19
2026-02-12T06:11:13.015269,114.90,8.67
2026-02-12T06:11:13.163185,164.09,6.08
2026-02-12T06:11:13.399964,259.68,3.85
2026-02-12T06:11:13.535371,143.02,6.98
2026-02-12T06:11:13.651530,140.89,7.09
2026-02-12T06:11:13.824620,210.26,4.75
2026-02-12T06:11:13.926804,110.01,9.07
2026-02-12T06:11:14.033387,112.26,8.89
2026-02-12T06:11:14.164980,138.53,7.21
2026-02-12T06:11:14.228021,96.10,10.35
2026-02-12T06:11:14.302234,114.24,8.74
2026-02-12T06:11:14.418766,123.03,8.03
2026-02-12T06:11:14.523774,123.50,8.07
2026-02-12T06:11:14.573912,72.47,13.75
2026-02-12T06:11:14.643225,85.81,11.63
2026-02-12T06:11:14.733430,105.70,9.44
2026-02-12T06:11:14.875331,149.75,6.66
2026-02-12T06:11:14.936564,78.52,12.69
2026-02-12T06:11:14.994550,74.63,13.36
2026-02-12T06:11:15.075416,84.68,11.77
2026-02-12T06:11:15.143670,80.97,12.32
2026-02-12T06:11:15.201400,76.23,13.07
2026-02-12T06:11:15.256694,62.96,15.78
2026-02-12T06:11:15.326144,103.53,9.64
2026-02-12T06:11:15.401495,103.56,9.63
2026-02-12T06:11:16.056756,658.01,1.52
2026-02-12T06:11:16.150034,101.04,9.87
2026-02-12T06:11:16.212571,87.99,11.22
2026-02-12T06:11:16.315678,122.80,8.12
2026-02-12T06:11:16.467880,156.24,6.39
2026-02-12T06:11:16.540107,79.33,12.54
2026-02-12T06:11:16.620875,100.85,9.88
2026-02-12T06:11:16.672424,80.94,12.32
2026-02-12T06:11:16.717914,61.09,16.29
2026-02-12T06:11:16.819321,127.79,7.81
2026-02-12T06:11:16.931341,138.86,7.18
2026-02-12T06:11:17.027431,102.07,9.78
2026-02-12T06:11:17.095726,69.23,14.32
2026-02-12T06:11:17.164293,69.81,14.28
2026-02-12T06:11:17.238446,79.48,12.54
2026-02-12T06:11:17.309493,78.51,12.70
2026-02-12T06:11:17.391770,128.52,7.77
2026-02-12T06:11:17.457292,92.28,10.81
2026-02-12T06:11:17.510532,68.91,14.47
2026-02-12T06:11:17.579262,77.33,12.89
2026-02-12T06:11:17.643737,69.07,14.41
2026-02-12T06:11:17.748525,115.96,8.60
2026-02-12T06:11:17.812202,71.14,14.01
2026-02-12T06:11:17.863333,63.61,15.67
2026-02-12T06:11:17.917422,86.85,11.48
2026-02-12T06:11:18.008667,108.31,9.19
2026-02-12T06:11:18.088369,105.67,9.44
2026-02-12T06:11:18.176100,97.65,9.98
2026-02-12T06:11:18.265177,97.69,10.20
2026-02-12T06:11:18.343771,100.47,9.93
2026-02-12T06:11:18.426955,95.25,10.48
2026-02-12T06:11:18.499325,83.14,12.00
2026-02-12T06:11:18.597530,134.51,7.42
2026-02-12T06:11:18.714775,149.16,6.69
2026-02-12T06:11:18.791473,90.69,11.00
2026-02-12T06:11:18.883129,116.64,8.54
2026-02-12T06:11:19.107341,232.99,4.29
2026-02-12T06:11:19.160437,80.02,12.45
2026-02-12T06:11:19.242359,98.06,10.16
2026-02-12T06:11:19.348942,46.67,21.33
2026-02-12T06:11:19.403075,94.52,10.55
2026-02-12T06:11:19.463630,64.69,15.35
2026-02-12T06:11:19.517262,63.44,15.63
2026-02-12T06:11:19.575030,109.99,9.07
2026-02-12T06:11:19.719598,50.81,19.57
2026-02-12T06:11:19.760411,63.38,15.72
2026-02-12T06:11:19.812466,66.71,14.91
2026-02-12T06:11:19.859363,61.40,16.22
2026-02-12T06:11:19.914151,84.59,11.79
2026-02-12T06:11:19.992451,94.18,10.27
2026-02-12T06:11:20.134955,167.66,5.96
2026-02-12T06:11:20.210421,81.73,12.19
2026-02-12T06:11:20.252737,41.27,24.09
2026-02-12T06:11:20.301705,64.08,15.55
2026-02-12T06:11:20.342764,45.33,21.95
2026-02-12T06:11:20.387885,59.66,16.69
2026-02-12T06:11:20.434963,71.87,13.83
2026-02-12T06:11:20.478468,49.97,19.91
2026-02-12T06:11:20.550114,89.09,11.19
2026-02-12T06:11:20.613591,82.61,12.06
2026-02-12T06:11:20.718583,120.21,8.29
2026-02-12T06:11:20.784702,73.63,13.52
2026-02-12T06:11:20.877961,115.12,8.67
2026-02-12T06:11:20.993221,131.37,7.55
2026-02-12T06:11:21.180331,211.29,4.68
2026-02-12T06:11:21.248860,116.20,8.59
2026-02-12T06:11:21.313252,81.05,12.30
2026-02-12T06:11:21.401447,104.32,9.56
2026-02-12T06:11:21.566515,172.69,5.78
2026-02-12T06:11:21.634686,70.78,14.08
2026-02-12T06:11:21.706864,82.53,12.08
2026-02-12T06:11:21.905338,204.05,4.88
2026-02-12T06:11:21.975024,126.37,7.90
2026-02-12T06:11:22.019219,54.06,18.38
2026-02-12T06:11:22.075488,83.75,11.90
2026-02-12T06:11:22.148882,83.08,11.96
2026-02-12T06:11:22.345087,214.71,4.65
2026-02-12T06:11:22.410248,69.65,14.32
2026-02-12T06:11:22.455316,59.01,16.88
2026-02-12T06:11:22.511896,81.51,12.23
2026-02-12T06:11:22.579782,83.92,11.88
2026-02-12T06:11:22.651959,84.92,11.74
2026-02-12T06:11:22.717378,90.27,11.05
2026-02-12T06:11:22.780676,78.77,12.66
2026-02-12T06:11:22.841113,77.74,12.74
2026-02-12T06:11:22.921538,123.95,8.01
2026-02-12T06:11:23.008122,96.34,10.35
2026-02-12T06:11:23.052041,58.05,17.15
2026-02-12T06:11:23.125891,90.27,11.04
2026-02-12T06:11:23.246210,145.64,6.84
2026-02-12T06:11:23.350936,117.37,8.50
2026-02-12T06:11:23.416830,118.10,8.45
2026-02-12T06:11:23.494252,96.39,10.32
2026-02-12T06:11:23.676641,208.27,4.79
2026-02-12T06:11:23.768834,94.38,10.56
2026-02-12T06:11:23.959565,199.30,5.01
2026-02-12T06:11:24.158512,205.46,4.65
2026-02-12T06:11:24.246871,102.04,9.78
2026-02-12T06:11:24.304775,65.12,15.24
2026-02-12T06:11:24.357446,83.10,11.99
2026-02-12T06:11:24.405750,63.10,15.77
2026-02-12T06:11:24.451876,77.20,12.92
2026-02-12T06:11:24.716168,273.65,3.65
2026-02-12T06:11:24.783669,80.79,12.35
2026-02-12T06:11:24.864177,88.87,11.18
2026-02-12T06:11:24.946430,99.96,9.98
2026-02-12T06:11:25.055806,110.10,8.92
2026-02-12T06:11:25.150854,108.85,9.15
2026-02-12T06:11:25.276837,129.82,7.69
2026-02-12T06:11:25.418555,142.09,7.02
2026-02-12T06:11:25.526586,141.67,7.05
2026-02-12T06:11:25.580952,70.66,14.11
2026-02-12T06:11:25.648912,72.34,13.78
2026-02-12T06:11:25.728199,80.78,12.31
2026-02-12T06:11:25.794079,77.74,12.82
2026-02-12T06:11:25.860341,76.99,12.94
2026-02-12T06:11:26.033010,175.43,5.69
2026-02-12T06:11:26.125315,100.36,9.92
2026-02-12T06:11:26.181903,63.71,15.64
2026-02-12T06:11:26.272644,101.75,9.67
2026-02-12T06:11:26.334002,73.26,13.61
2026-02-12T06:11:26.442531,116.10,8.59
2026-02-12T06:11:26.516372,93.10,10.72
